품목일련번호,품목명,큰제품이미지,분류명
201604434,디프맥스캡슐20밀리그램(플루옥세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2N2RQum8V,정신신경용제
202101475,타미가서방정50밀리그램(미라베그론),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2N2RQum93,기타의비뇨생식기관및항문용약
199402195,미아론정(아플로쿠알론),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2N2RQum9L,기타의중추신경용약
202101467,휴베그론서방정50밀리그램(미라베그론),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2N2RQum9v,기타의비뇨생식기관및항문용약
201603608,도넬정5밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2N2RQumB1,기타의중추신경용약
202108007,아이빅사정(메만틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2N2RQumBJ,기타의중추신경용약
202101456,하이베로서방정50밀리그램(미라베그론),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2N2RQumBb,기타의비뇨생식기관및항문용약
201905551,레바엔티정100밀리그램(레바미피드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2N2RQumC9,소화성궤양용제
201906906,엔티세레인캡슐50밀리그램(디아세레인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2N2RQumCR,따로분류되지않는대사성의약품
201907050,엔틱사정10밀리그램(메만틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2N2RQumCj,기타의중추신경용약
201905597,에페리손엔티정(에페리손염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2N2RQumC-,골격근이완제
201903752,에스베트정20밀리그램(에스오메프라졸마그네슘이수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2N2RQumEP,소화성궤양용제
201507736,오메스정40밀리그램(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2N2RQumEz,소화성궤양용제
201601786,넥세라정20밀리그램(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2N2RQumFF,소화성궤양용제
201706399,마도펜세미서방정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3VwdlngyK,해열.진통.소염제
202003879,오스메가연질캡슐(오메가-3-산에틸에스테르90),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3Vwdlngyc,동맥경화용제
202200628,트로멜정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3Vwdlngyu,효소제제
201908617,이글라딘정2밀리그램(이르소글라딘말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3VwdlngzA,소화성궤양용제
201908618,이글라딘정4밀리그램(이르소글라딘말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3VwdlngzS,소화성궤양용제
199200653,포리부틴서방정(트리메부틴말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OiAjxwzDCI,기타의소화기관용약
202101450,뉴미가서방정50밀리그램(미라베그론),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3Vwdlng_s,기타의비뇨생식기관및항문용약
202107112,오뉴페시아정1밀리그램(피나스테리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3Vwdlng_0,모발용제(발모|탈모|염모|양모제)
201901007,아세트라셋세미서방정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3Vwdlng_I,해열.진통.소염제
202201563,마그윈큐연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUcQ2,기타의비타민제
201502555,카발린캡슐150밀리그램(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUcMO,기타의중추신경용약
202103383,아도페정23밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa88F,기타의중추신경용약
202103248,리바록엠정10밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8Ac,혈액응고저지제
202103250,리바록엠정20밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8Ay,혈액응고저지제
202103722,바렐토정20밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8Dy,-
202103422,바렐토정15밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8EI,혈액응고저지제
202103723,바렐토정10밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8Ee,-
202103827,비타씬맥스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8JA,기타의비타민제
202104142,제일파네린정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8JW,진경제
202102481,리박산정10밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8Js,혈액응고저지제
202102482,리박산정15밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlaJTinWLd,혈액응고저지제
202006447,리박산정20밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8Ks,혈액응고저지제
202104797,액티브메가비타정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8LC,기타의비타민제
202101443,베타그론서방정50밀리그램(미라베그론),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8NV,기타의비뇨생식기관및항문용약
202105351,팜뮤코정(암브록솔염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8S8,진해거담제
200502838,보노맥스정70밀리그람(알렌드론산나트륨)(수출명_AlsomaTab.70mg|Sona-tiumTab.),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlB7wTa8SU,따로분류되지않는대사성의약품
197700536,삼진디아제팜정5밀리그람,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlGD_EDB9O,정신신경용제
202002447,시빅스정(메만틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUEab,기타의중추신경용약
201603178,엑세타민연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUEhv,혼합비타민제(비타민AD혼합제제를제외)
202105295,하이포지에이정5_80_20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpE26Y,기타의순환계용약
202105296,하이포지에이정5_160_20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpE273,기타의순환계용약
202106754,도베원스정500밀리그램(도베실산칼슘수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUExx,기타의순환계용약
200701246,모사핀정(모사프리드시트르산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpETGd,기타의소화기관용약
201503940,뉴로셀텍정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFBS,기타의비타민제
202102261,가스트큐정(반하사심탕),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpE2Ko,기타의소화기관용약
201600875,오메스정20밀리그램(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NvwvvpE2LN,소화성궤양용제
200402091,클로틴정(클래리트로마이신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFd0,기타의항생물질제제(복합항생물질제제를포함)
202105658,뉴록스반정20밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-vZRnyplO,혈액응고저지제
202101669,리피티젯정10_40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NbgIvS1qzg,-
202101668,리피티젯정10_20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NbgIvS1q_0,-
202101667,리피티젯정10_10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NbgIvS1q_M,-
200808880,도멘탁속붕정10밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NbgIvS1q-2,기타의중추신경용약
200708377,도멘탁속붕정5밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NbgIvS1q-O,기타의중추신경용약
202006366,알미틴플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NbgIvS1r04,제산제
202101188,레노미드정10밀리그램(레플루노미드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NbgIvS1r0Q,자격요법제(비특이성면역억제제를포함)
202101187,레노미드정20밀리그램(레플루노미드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NbgIvS1r0m,자격요법제(비특이성면역억제제를포함)
201902051,도네케어정10밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NbgIvS1r16,기타의중추신경용약
201902714,텔로미탄정40밀리그램(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NbgIvS1r1S,혈압강하제
202102809,플록틴정20밀리그램(플루옥세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NbgIvS1r1o,정신신경용제
202102394,케이바로정1밀리그램(피타바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NbgIvS1r28,동맥경화용제
202103313,케이바로정4밀리그램(피타바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NbgIvS1r2U,동맥경화용제
201504978,트라콤이알서방정(트라마돌염산염|아세트아미노펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NbgIvS1r5k,해열.진통.소염제
202104932,레미닐피알서방캡슐16밀리그램(갈란타민브롬화수소산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Np7Ycc71Vj,기타의중추신경용약
201903519,투비카정5_20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Np7Ycc71XP,혈압강하제
201903520,투비카정5_40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Np7Ycc71Xs,혈압강하제
201903521,투비카정10_40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Np7Ycc71Y8,혈압강하제
202003621,메가트라캡슐(이트라코나졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Np7Ycc71ZH,기타의화학요법제
202106545,파마부스피론정5밀리그램(부스피론염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Np7Ycc71as,정신신경용제
202106544,파마부스피론정10밀리그램(부스피론염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Np7Ycc71b8,정신신경용제
202106791,하드칼씨플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nvya89EZDS,기타의비타민제
201901335,티카렉스정90밀리그램(티카그렐러),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nq4XM4gmLx,동맥경화용제
200703394,프로칼린정50밀리그램(비칼루타미드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NearEtoZr9,항악성종양제
201603057,루키오츄정4밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NearEtoZrm,기타의알레르기용약
201603059,루키오츄정5밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OgTUuGDjeA,기타의알레르기용약
200400173,판토라인정(판토프라졸나트륨세스키히드레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NearEtoZtc,소화성궤양용제
201900146,가바뉴로서방정300밀리그램(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NearEtoZ_A,기타의중추신경용약
201604100,크레로스정5mg(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NearEtoZ-J,동맥경화용제
201307926,슈클래리정500밀리그램(클래리트로마이신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUEWx,기타의항생물질제제(복합항생물질제제를포함)
200902089,휴테칸플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUEyV,혈압강하제
201904735,아이디핀정(암로디핀말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUE-t,혈압강하제
202106501,빌다정50밀리그램(빌다글립틴질산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUF4N,당뇨병용제
202107186,아마이신정250밀리그램(아지트로마이신수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUF5D,주로그람양성균|리케치아|비루스에작용하는것
201801369,베프정(베포타스틴베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFLI,항히스타민제
202106061,비라토비캡슐75밀리그램(엔코라페닙),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFOg,항악성종양제
202107495,게보린브이정(아세트아미노펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFYW,해열.진통.소염제
199806891,쓸기담50밀리그람연질캅셀,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFaU,간장질환용제
199601167,세론정(부스피론염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_tI6JB9iu,정신신경용제
201902541,트윈에코정80_5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-vZRnyphS,혈압강하제
201902540,트윈에코정40_5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-vZRnyphk,혈압강하제
200807172,카리토포텐연질캡슐(쿠쿠르비트종자유엑스(15~25→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-vZRnyps2,기타의비뇨생식기관및항문용약
202107352,쑥베린정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3VwdlngtG,진경제
200008590,카네스텐질정(클로트리마졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3VwdlngtY,비뇨생식기관용제(성병예방제포함)
200008589,카네스텐1질정(클로트리마졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3Vwdlngtq,비뇨생식기관용제(성병예방제포함)
202107518,토피탑정100밀리그램(토피라메이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3VwdlnguO,항전간제
202107517,토피탑정25밀리그램(토피라메이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3Vwdlngug,항전간제
201906201,다림에스오메프라졸정40밀리그램(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3VwdlngwM,소화성궤양용제
201906202,다림에스오메프라졸정20밀리그램(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3Vwdlngwe,소화성궤양용제
202201040,코발맥정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3Vwdlngww,혼합비타민제(비타민AD혼합제제를제외)
201801336,텔미큐어정80밀리그램(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQnG,혈압강하제
201801338,텔미큐어정40밀리그램(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQnp,혈압강하제
201901722,심스틴정20밀리그램(심바스타틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQol,동맥경화용제
201908060,피펠트로정(도라비린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nf8wI1xQtn,기타의화학요법제
201202398,코프리그렐캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OkKE6bSJjs,동맥경화용제
202006701,다모판텐정100밀리그램(덱스판테놀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhoLkusiFv,모발용제(발모|탈모|염모|양모제)
202102658,리스페달정0.5밀리그램(리스페리돈),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhETqzLMgB,정신신경용제
202102657,리스페달정1밀리그램(리스페리돈),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhETqzLMge,정신신경용제
202102656,리스페달정2밀리그램(리스페리돈),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhETqzLMh1,정신신경용제
202102655,리스페달정3밀리그램(리스페리돈),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhETqzLMhW,정신신경용제
201603105,보리라베정10mg(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhoLkusiID,소화성궤양용제
200801815,리세트론정35밀리그램(리세드론산나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUcNW,따로분류되지않는대사성의약품
201906870,레보드론정(레보드로프로피진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUcPC,진해거담제
201403819,코프라졸정20밀리그램(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUcPU,소화성궤양용제
199400540,로프신정250mg(시프로플록사신염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUcM6,기타의화학요법제
201901372,쎄레민캡슐100밀리그램(세레콕시브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUcNo,해열.진통.소염제
201702216,하이퍼텔미정80mg(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUcOM,혈압강하제
202003554,디스모틴정5밀리그램(모사프리드시트르산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUcOe,기타의소화기관용약
202000437,판토라졸정40밀리그램(판토프라졸나트륨세스키히드레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUcRk,소화성궤양용제
202000438,판토라졸정20밀리그램(판토프라졸나트륨세스키히드레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUcS0,소화성궤양용제
199501093,삼남염산트리메타지딘정20밀리그람,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUcSa,혈관확장제
201907375,비티세라캡슐(포도엽건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O6liAhLUfh,기타의순환계용약
202201762,세머원정(세벨라머탄산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O6liAhLUmr,기타의순환계용약
202201119,에소메졸플러스정20_350밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O6liAhLUoF,소화성궤양용제
202001339,유징코정80밀리그램(은행엽건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBky,기타의순환계용약
201310207,명문아스피린장용정100mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ObKPNYiUz8,기타의순환계용약
202107678,징코짱정120밀리그램(은행엽건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBrX,기타의순환계용약
201902737,도네푸질정10밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBrp,기타의중추신경용약
202002842,도네푸질정5밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBs5,기타의중추신경용약
201803406,퍼슨시나칼셋정25밀리그램(시나칼세트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBvT,따로분류되지않는대사성의약품
202105657,뉴록스반정15밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRNP,혈액응고저지제
202105656,뉴록스반정10밀리그램(리바록사반),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRNo,혈액응고저지제
202000768,뉴코포지정5_80밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7Otdq,혈압강하제
202000769,뉴코포지정5_160밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7Ote6,혈압강하제
202106693,푸로골서방캡슐180밀리그램(딜티아젬염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7Otge,혈관확장제
202106692,푸로골서방캡슐120밀리그램(딜티아젬염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7Otgw,혈관확장제
202000767,뉴코포지정10_160밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7Otic,혈압강하제
201802002,록시멘틴정(록시트로마이신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7OtdY,주로그람양성균|리케치아|비루스에작용하는것
201903166,건토넬정35밀리그램(무수리세드론산나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7Oteg,따로분류되지않는대사성의약품
202001210,레큐리정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7Otey,해열.진통.소염제
202000328,로사크로디정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7OtfE,혈압강하제
202000331,바독펜정(바제독시펜아세테이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7OtfW,따로분류되지않는대사성의약품
201904289,티아펜정300밀리그램(쿠에티아핀푸마르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7Otfo,정신신경용제
201904288,티아펜정200밀리그램(쿠에티아핀푸마르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7Otg4,정신신경용제
202102399,장엔폴캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7Oti2,정장제
200300671,티프로정(티로프라미드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7Otiu,진경제
202101444,베미가서방정50밀리그램(미라베그론),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7Otjk,기타의비뇨생식기관및항문용약
202003689,알파시딘에프정(애엽95%에탄올연조엑스(20→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7oG5g7jg7,소화성궤양용제
202202466,피타테롤정1밀리그램(피타바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7oG5g7jjO,동맥경화용제
201402987,뉴라렌정(콜린알포세레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OeD8xwOeM8,기타의중추신경용약
201206118,벤포라민정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8rsq,혼합비타민제(비타민AD혼합제제를제외)
198600114,동아가스터정20밀리그램(파모티딘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8rxK,소화성궤양용제
201602785,아리슨정5밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NevE7hxG7K,기타의중추신경용약
202004108,글로메가연질캡슐(오메가-3-산에틸에스테르90),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rUzuL,동맥경화용제
202101583,한토젯정10_20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OIac6HFRNl,동맥경화용제
202101582,한토젯정10_10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8s0y,동맥경화용제
202006971,뉴넥스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rU_53,하제|완장제
202101544,아토르젯정10_10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm79f2,동맥경화용제
202101543,아토르젯정10_20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OtplggUulq,동맥경화용제
201901880,알레지정(에피나스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rU_8r,기타의알레르기용약
201903125,라라베정10밀리그램(라베프라졸나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rU_9B,소화성궤양용제
200201998,덴스롤캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nkd205G5Wp,치과구강용약
202101525,토르제토정10_20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rU_Df,동맥경화용제
202101524,토르제토정10_10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rU_D-,동맥경화용제
202101394,아바젯정10_10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rU_EL,동맥경화용제
202101393,아바젯정10_20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rU_Eh,동맥경화용제
202101873,아바젯정10_40밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rU_F1,동맥경화용제
201901334,티카렉스정60밀리그램(티카그렐러),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nq4XM4gmMH,동맥경화용제
202002484,플랜라인정45밀리그램(브로멜라인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nq4XM4gmMz,효소제제
202007893,벤포액티브프리미엄정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nq4XM4gmN-,혼합비타민제(비타민AD혼합제제를제외)
200403511,마비드정(클래리트로마이신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nq4XM4gmOL,기타의항생물질제제(복합항생물질제제를포함)
202000805,메가바틴캡슐100밀리그램(가바펜틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFCs,항전간제
202000804,메가바틴캡슐300밀리그램(가바펜틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFD8,항전간제
202001115,메가사르포정100밀리그램(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFDQ,기타의혈액및체액용약
201900851,메가에스틴정(에피나스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFDi,기타의알레르기용약
202000273,메가클래신정250밀리그램(클래리트로마이신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFD_,기타의항생물질제제(복합항생물질제제를포함)
201902759,메가아토바정10밀리그램(아토르바스타틴칼슘수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFEG,동맥경화용제
201902753,메가아토바정20밀리그램(아토르바스타틴칼슘수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFEY,동맥경화용제
202101614,아미브정10_10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhcxb,동맥경화용제
202101615,아미브정10_20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NYyLUFhcy8,동맥경화용제
